ens_gene_id	cytoband
ENSG00000262888	16p13.3
ENSG00000262185	16p13.3
ENSG00000162104	16p13.3
ENSG00000263159	16p13.3
ENSG00000262471	16p13.3
ENSG00000263105	16p13.3
ENSG00000185739	16p13.3
ENSG00000262468	16p13.3
ENSG00000090447	16p13.3
ENSG00000126603	16p13.3
ENSG00000262686	16p13.3
ENSG00000217930	16p13.3
ENSG00000262712	16p13.3
ENSG00000103426	16p13.3
ENSG00000280063	16p13.3
ENSG00000262246	16p13.3
ENSG00000168140	16p13.3
ENSG00000103423	16p13.3
ENSG00000277170	16p13.3
ENSG00000277440	16p13.3
ENSG00000275515	16p13.3
ENSG00000153406	16p13.3
ENSG00000103415	16p13.3
ENSG00000089486	16p13.3
ENSG00000278434	16p13.3
ENSG00000205832	16p13.3
ENSG00000261789	16p13.3
ENSG00000261612	16p13.3
ENSG00000153443	16p13.3
ENSG00000102858	16p13.3
ENSG00000263955	16p13.3
ENSG00000261442	16p13.3
ENSG00000278700	16p13.3
ENSG00000276641	16p13.3
ENSG00000168101	16p13.3
ENSG00000168096	16p13.3
ENSG00000266994	16p13.3
ENSG00000166246	16p13.3
ENSG00000103199	16p13.3
ENSG00000276096	16p13.3
ENSG00000140623	16p13.3
ENSG00000267795	16p13.3
ENSG00000267077	16p13.3
ENSG00000067836	16p13.3
ENSG00000140632	16p13.3
ENSG00000275056	16p13.3
ENSG00000118900	16p13.3
ENSG00000118898	16p13.3
ENSG00000103184	16p13.3
ENSG00000267072	16p13.3
ENSG00000103174	16p13.3
ENSG00000033011	16p13.3
ENSG00000153446	16p13.3
ENSG00000260882	16p13.3
ENSG00000118894	16p13.3
ENSG00000267070	16p13.3
ENSG00000273963	16p13.3
ENSG00000260431	16p13.3
ENSG00000261811	16p13.3
ENSG00000279877	16p13.3
ENSG00000260411	16p13.3
ENSG00000260817	16p13.3
ENSG00000242278	16p13.3
ENSG00000267182	16p13.3
ENSG00000261007	16p13.3
ENSG00000260338	16p13.3
ENSG00000273648	16p13.3
ENSG00000270440	16p13.3
ENSG00000078328	16p13.3
ENSG00000280000	16p13.3
ENSG00000257180	16p13.3
ENSG00000260835	16p13.3
ENSG00000278975	16p13.3
ENSG00000259963	16p13.3
ENSG00000252080	16p13.3
ENSG00000200869	16p13.3
ENSG00000212189	16p13.3
ENSG00000240419	16p13.3
ENSG00000283584	16p13.3
ENSG00000261198	16p13.3
ENSG00000252138	16p13.3
ENSG00000260289	16p13.2
ENSG00000260003	16p13.2
ENSG00000261319	16p13.2
ENSG00000260058	16p13.2
ENSG00000259819	16p13.2
ENSG00000260379	16p13.2
ENSG00000261066	16p13.2
ENSG00000232258	16p13.2
ENSG00000067365	16p13.2
ENSG00000279357	16p13.2
ENSG00000183044	16p13.2
ENSG00000243954	16p13.2
ENSG00000238417	16p13.2
ENSG00000260764	16p13.2
ENSG00000184857	16p13.2
ENSG00000140650	16p13.2
ENSG00000260350	16p13.2
ENSG00000260276	16p13.2
ENSG00000153048	16p13.2
ENSG00000259939	16p13.2
ENSG00000261481	16p13.2
ENSG00000283516	16p13.2
ENSG00000187555	16p13.2
ENSG00000260979	16p13.2
ENSG00000261392	16p13.2
ENSG00000182831	16p13.2
ENSG00000263244	16p13.2
ENSG00000260349	16p13.2
ENSG00000220793	16p13.2
ENSG00000261617	16p13.2
ENSG00000261397	16p13.2
ENSG00000261075	16p13.2
ENSG00000260071	16p13.2
ENSG00000283003	16p13.2
ENSG00000200468	16p13.2
ENSG00000252927	16p13.2
ENSG00000260362	16p13.2
ENSG00000183454	16p13.2
ENSG00000283221	16p13.2
ENSG00000261810	16p13.2
ENSG00000261647	16p13.2
ENSG00000266439	16p13.2
ENSG00000166669	16p13.2,16p13.13
ENSG00000260756	16p13.2
ENSG00000279662	16p13.13
ENSG00000199482	16p13.13
ENSG00000260468	16p13.13
ENSG00000213853	16p13.13
ENSG00000256013	16p13.13
ENSG00000260310	16p13.13
ENSG00000153060	16p13.13
ENSG00000263279	16p13.13
ENSG00000263241	16p13.13
ENSG00000262107	16p13.13
ENSG00000261904	16p13.13
ENSG00000262322	16p13.13
ENSG00000262259	16p13.13
ENSG00000263196	16p13.13
ENSG00000262158	16p13.13
ENSG00000262381	16p13.13
ENSG00000103274	16p13.13
ENSG00000166676	16p13.13
ENSG00000262488	16p13.13
ENSG00000262151	16p13.13
ENSG00000179583	16p13.13
ENSG00000182108	16p13.13
ENSG00000280153	16p13.13
ENSG00000275673	16p13.13
ENSG00000263013	16p13.13
ENSG00000262222	16p13.13
ENSG00000038532	16p13.13
ENSG00000229917	16p13.13
ENSG00000274038	16p13.13
ENSG00000262020	16p13.13
ENSG00000263033	16p13.13
ENSG00000263179	16p13.13
ENSG00000175643	16p13.13
ENSG00000185338	16p13.13
ENSG00000178279	16p13.13
ENSG00000178257	16p13.13
ENSG00000212228	16p13.13
ENSG00000122304	16p13.13
ENSG00000175646	16p13.13
ENSG00000221801	16p13.13
ENSG00000199668	16p13.13
ENSG00000263080	16p13.13
ENSG00000280717	16p13.13
ENSG00000262703	16p13.13
ENSG00000188897	16p13.13
ENSG00000262636	16p13.13
ENSG00000262999	16p13.13
ENSG00000189067	16p13.13
ENSG00000184602	16p13.13
ENSG00000153066	16p13.13
ENSG00000262420	16p13.13
ENSG00000122299	16p13.13
ENSG00000274505	16p13.13
ENSG00000277369	16p13.13
ENSG00000262117	16p13.13
ENSG00000171490	16p13.13
ENSG00000263307	16p13.13
ENSG00000103342	16p13.13
ENSG00000261560	16p13.13
ENSG00000260318	16p13.13
ENSG00000261216	16p13.13
ENSG00000277458	16p13.13
ENSG00000234719	16p13.13
ENSG00000048462	16p13.13
ENSG00000260224	16p13.13
ENSG00000048471	16p13.13,16p13.12
ENSG00000260488	16p13.13
ENSG00000241641	16p13.13
ENSG00000175604	16p13.13
ENSG00000261293	16p13.13
ENSG00000238685	16p13.13
ENSG00000261394	16p13.13
ENSG00000260723	16p13.13
ENSG00000278979	16p13.13
ENSG00000260601	16p13.12
ENSG00000259876	16p13.12
ENSG00000259899	16p13.12
ENSG00000274834	16p13.12
ENSG00000103381	16p13.12
ENSG00000264733	16p13.12
ENSG00000260378	16p13.12
ENSG00000261158	16p13.12
ENSG00000199474	16p13.12
ENSG00000241932	16p13.12
ENSG00000237515	16p13.12
ENSG00000262116	16p13.12
ENSG00000262801	16p13.12
ENSG00000262011	16p13.12
ENSG00000262235	16p13.12
ENSG00000262267	16p13.12
ENSG00000175595	16p13.12
ENSG00000242307	16p13.12
ENSG00000262732	16p13.12
ENSG00000263234	16p13.12
ENSG00000262097	16p13.12
ENSG00000261856	16p13.12
ENSG00000186260	16p13.12
ENSG00000276564	16p13.12
ENSG00000262529	16p13.12
ENSG00000262470	16p13.12
ENSG00000201075	16p13.12
ENSG00000262454	16p13.12
ENSG00000207639	16p13.12
ENSG00000199130	16p13.12
ENSG00000260009	16p13.12
ENSG00000263257	16p13.12
ENSG00000140694	16p13.12
ENSG00000242430	16p13.12
ENSG00000103429	16p13.12
ENSG00000238964	16p13.12
ENSG00000069764	16p13.12
ENSG00000261523	16p13.12,16p13.11
ENSG00000224712	16p13.11
ENSG00000254609	16p13.11
ENSG00000261695	16p13.11
ENSG00000254852	16p13.11
ENSG00000255037	16p13.11
ENSG00000255277	16p13.11
ENSG00000103512	16p13.11
ENSG00000270734	16p13.11
ENSG00000257264	16p13.11
ENSG00000263918	16p13.11
ENSG00000258354	16p13.11
ENSG00000265537	16p13.11
ENSG00000183458	16p13.11
ENSG00000207425	16p13.11
ENSG00000183426	16p13.11
ENSG00000275259	16p13.11
ENSG00000278265	16p13.11
ENSG00000273804	16p13.11
ENSG00000179889	16p13.11
ENSG00000261819	16p13.11
ENSG00000238728	16p13.11
ENSG00000275910	16p13.11
ENSG00000157045	16p13.11
ENSG00000085721	16p13.11
ENSG00000260735	16p13.11
ENSG00000188599	16p13.11
ENSG00000270580	16p13.11
ENSG00000250251	16p13.11
ENSG00000283346	16p13.11
ENSG00000207294	16p13.11
ENSG00000264115	16p13.11
ENSG00000257391	16p13.11
ENSG00000277770	16p13.11
ENSG00000183793	16p13.11
ENSG00000156968	16p13.11
ENSG00000261130	16p13.11
ENSG00000166780	16p13.11
ENSG00000166783	16p13.11
ENSG00000257769	16p13.11
ENSG00000072864	16p13.11
ENSG00000262380	16p13.11
ENSG00000280206	16p13.11
ENSG00000133392	16p13.11
ENSG00000263335	16p13.11
ENSG00000263065	16p13.11
ENSG00000280429	16p13.11
ENSG00000133393	16p13.11
ENSG00000206778	16p13.11
ENSG00000262171	16p13.11
ENSG00000215003	16p13.11
ENSG00000103222	16p13.11
ENSG00000241067	16p13.11
ENSG00000091262	16p13.11
ENSG00000262332	16p13.11
ENSG00000103226	16p13.11
ENSG00000263029	16p13.11
ENSG00000262848	16p13.11
ENSG00000257381	16p13.11
ENSG00000264722	16p13.11
ENSG00000257366	16p13.11
ENSG00000265373	16p13.11
ENSG00000244257	16p13.11
ENSG00000206706	16p13.11
ENSG00000183889	16p13.11
ENSG00000278221	16p13.11
ENSG00000277698	16p13.11
ENSG00000277920	16p13.11
ENSG00000227827	16p13.11
ENSG00000276311	16p13.11
ENSG00000214967	16p13.11
ENSG00000261181	16p13.11
ENSG00000261362	16p13.11
ENSG00000260126	16p13.11
ENSG00000279729	16p12.3
ENSG00000261748	16p12.3
ENSG00000279490	16p12.3
ENSG00000260675	16p12.3
ENSG00000260405	16p12.3
ENSG00000103489	16p12.3
ENSG00000261448	16p12.3
ENSG00000279410	16p12.3
ENSG00000279415	16p12.3
ENSG00000279620	16p12.3
ENSG00000275927	16p12.3
ENSG00000260945	16p12.3
ENSG00000261555	16p12.3
ENSG00000228071	16p12.3
ENSG00000259929	16p12.3
ENSG00000280283	16p12.3
ENSG00000260242	16p12.3
ENSG00000260933	16p12.3
ENSG00000278994	16p12.3
ENSG00000276484	16p12.3
ENSG00000214940	16p12.3
ENSG00000205746	16p12.3
ENSG00000273613	16p12.3
ENSG00000277647	16p12.3
ENSG00000233024	16p12.3
ENSG00000254681	16p12.3
ENSG00000275391	16p12.3
ENSG00000206927	16p12.3
ENSG00000257563	16p12.3
ENSG00000266291	16p12.3
ENSG00000265776	16p12.3
ENSG00000257527	16p12.3
ENSG00000266454	16p12.3
ENSG00000185164	16p12.3
ENSG00000274025	16p12.3
ENSG00000277014	16p12.3
ENSG00000262974	16p12.3
ENSG00000260550	16p12.3
ENSG00000256340	16p12.3
ENSG00000134419	16p12.3
ENSG00000260342	16p12.3
ENSG00000170540	16p12.3
ENSG00000260017	16p12.3
ENSG00000157106	16p12.3
ENSG00000260352	16p12.3
ENSG00000170537	16p12.3
ENSG00000207167	16p12.3
ENSG00000261465	16p12.3
ENSG00000261357	16p12.3
ENSG00000167186	16p12.3
ENSG00000260430	16p12.3
ENSG00000278389	16p12.3
ENSG00000205730	16p12.3
ENSG00000261427	16p12.3
ENSG00000261759	16p12.3
ENSG00000103528	16p12.3
ENSG00000261210	16p12.3
ENSG00000188477	16p12.3
ENSG00000259871	16p12.3
ENSG00000259925	16p12.3
ENSG00000280265	16p12.3
ENSG00000103534	16p12.3
ENSG00000260681	16p12.3
ENSG00000260592	16p12.3
ENSG00000222750	16p12.3
ENSG00000260934	16p12.3
ENSG00000006007	16p12.3
ENSG00000279747	16p12.3
ENSG00000103540	16p12.3
ENSG00000103544	16p12.3
ENSG00000276571	16p12.3
ENSG00000103550	16p12.3
ENSG00000261312	16p12.3
ENSG00000174628	16p12.3
ENSG00000261195	16p12.3
ENSG00000261939	16p12.3
ENSG00000167191	16p12.3
ENSG00000180269	16p12.3
ENSG00000277211	16p12.3
ENSG00000263253	16p12.3
ENSG00000227624	16p12.3
ENSG00000169347	16p12.3
ENSG00000169344	16p12.3
ENSG00000169340	16p12.3
ENSG00000263237	16p12.3
ENSG00000183549	16p12.3
ENSG00000262995	16p12.3
ENSG00000183747	16p12.3
ENSG00000280306	16p12.3
ENSG00000066813	16p12.3
ENSG00000260201	16p12.3
ENSG00000260762	16p12.3
ENSG00000005187	16p12.3
ENSG00000275315	16p12.3
ENSG00000274730	16p12.3
ENSG00000166743	16p12.3
ENSG00000066654	16p12.3
ENSG00000283399	16p12.3
ENSG00000260510	16p12.3
ENSG00000196678	16p12.3
ENSG00000200893	16p12.3
ENSG00000005189	16p12.3
ENSG00000275908	16p12.3
ENSG00000188215	16p12.3
ENSG00000102897	16p12.3
ENSG00000158486	16p12.3
ENSG00000263331	16p12.3
ENSG00000011638	16p12.3
ENSG00000262983	16p12.3,16p12.2
ENSG00000103310	16p12.3,16p12.2
ENSG00000175311	16p12.2
ENSG00000103316	16p12.2
ENSG00000283421	16p12.2
ENSG00000189149	16p12.2
ENSG00000283512	16p12.2
ENSG00000257403	16p12.2
ENSG00000158482	16p12.2
ENSG00000276548	16p12.2
ENSG00000169246	16p12.2
ENSG00000180747	16p12.2
ENSG00000265462	16p12.2
ENSG00000258186	16p12.2
ENSG00000273956	16p12.2
ENSG00000257639	16p12.2
ENSG00000271609	16p12.2
ENSG00000252798	16p12.2
ENSG00000197006	16p12.2
ENSG00000261596	16p12.2
ENSG00000140749	16p12.2
ENSG00000207248	16p12.2
ENSG00000207042	16p12.2
ENSG00000155719	16p12.2
ENSG00000260306	16p12.2
ENSG00000248124	16p12.2
ENSG00000276721	16p12.2
ENSG00000185864	16p12.2
ENSG00000185710	16p12.2
ENSG00000257408	16p12.2
ENSG00000274460	16p12.2
ENSG00000140740	16p12.2
ENSG00000155714	16p12.2
ENSG00000260395	16p12.2
ENSG00000275445	16p12.2
ENSG00000185716	16p12.2
ENSG00000260277	16p12.2
ENSG00000175267	16p12.2
ENSG00000183921	16p12.2
ENSG00000103319	16p12.2
ENSG00000261113	16p12.2
ENSG00000058600	16p12.2
ENSG00000140743	16p12.2
ENSG00000260635	16p12.2
ENSG00000260790	16p12.2
ENSG00000230872	16p12.2
ENSG00000257122	16p12.2
ENSG00000237296	16p12.2
ENSG00000243716	16p12.2
ENSG00000277041	16p12.2
ENSG00000257838	16p12.2
ENSG00000260973	16p12.2
ENSG00000260905	16p12.2
ENSG00000283213	16p12.2
ENSG00000122254	16p12.2
ENSG00000261090	16p12.2
ENSG00000103404	16p12.2
ENSG00000260566	16p12.2
ENSG00000280400	16p12.2
ENSG00000166828	16p12.2
ENSG00000260741	16p12.2
ENSG00000168447	16p12.2
ENSG00000168434	16p12.2
ENSG00000280039	16p12.2
ENSG00000212593	16p12.2
ENSG00000259782	16p12.2
ENSG00000260136	16p12.2
ENSG00000103365	16p12.2
ENSG00000261528	16p12.2
ENSG00000103356	16p12.2
ENSG00000260247	16p12.2
ENSG00000103353	16p12.2
ENSG00000260751	16p12.2
ENSG00000004779	16p12.2
ENSG00000083093	16p12.2
ENSG00000261723	16p12.2
ENSG00000166847	16p12.2
ENSG00000260482	16p12.2
ENSG00000166851	16p12.2
ENSG00000261266	16p12.2
ENSG00000134398	16p12.2
ENSG00000278912	16p12.2
ENSG00000261583	16p12.2
ENSG00000279756	16p12.2
ENSG00000166869	16p12.2
ENSG00000166501	16p12.2,16p12.1
ENSG00000279276	16p12.2
ENSG00000279202	16p12.2
ENSG00000274466	16p12.1
ENSG00000279554	16p12.1
ENSG00000260264	16p12.1
ENSG00000006116	16p12.1
ENSG00000201541	16p12.1
ENSG00000239081	16p12.1
ENSG00000260072	16p12.1
ENSG00000122257	16p12.1
ENSG00000090905	16p12.1
ENSG00000224310	16p12.1
ENSG00000261669	16p12.1
ENSG00000158865	16p12.1
ENSG00000140750	16p12.1
ENSG00000260714	16p12.1
ENSG00000262587	16p12.1
ENSG00000262155	16p12.1
ENSG00000271105	16p12.1
ENSG00000263326	16p12.1
ENSG00000260448	16p12.1
ENSG00000262700	16p12.1
ENSG00000275494	16p12.1
ENSG00000205629	16p12.1
ENSG00000260034	16p12.1
ENSG00000266166	16p12.1
ENSG00000103375	16p12.1
ENSG00000155592	16p12.1
ENSG00000259955	16p12.1
ENSG00000274925	16p12.1
ENSG00000261636	16p12.1
ENSG00000260690	16p12.1
ENSG00000182601	16p12.1
ENSG00000260255	16p12.1
ENSG00000265005	16p12.1
ENSG00000199929	16p12.1
ENSG00000230330	16p12.1
ENSG00000237140	16p12.1
ENSG00000231876	16p12.1
ENSG00000228480	16p12.1
ENSG00000236481	16p12.1
ENSG00000260580	16p12.1
ENSG00000234186	16p12.1
ENSG00000261482	16p12.1
ENSG00000261557	16p12.1
ENSG00000261045	16p12.1
ENSG00000155666	16p12.1
ENSG00000259940	16p12.1
ENSG00000169189	16p12.1
ENSG00000245888	16p12.1
ENSG00000274092	16p12.1
ENSG00000077238	16p12.1
ENSG00000103522	16p12.1
ENSG00000259954	16p12.1
ENSG00000077235	16p12.1
ENSG00000047578	16p12.1
ENSG00000261736	16p12.1
ENSG00000261329	16p12.1
ENSG00000273553	16p12.1
ENSG00000201371	16p12.1
ENSG00000169181	16p12.1
ENSG00000212382	16p12.1
ENSG00000207266	16p12.1
ENSG00000169180	16p12.1
ENSG00000260452	16p12.1
ENSG00000200652	16p12.1
ENSG00000200138	16p12.1
ENSG00000250982	16p12.1
ENSG00000283662	16p12.1
ENSG00000246465	16p12.1
ENSG00000188322	16p12.1
ENSG00000277191	16p12.1
ENSG00000198156	16p12.1
ENSG00000271623	16p12.1
ENSG00000205609	16p12.1
ENSG00000275429	16p12.1
ENSG00000261089	16p12.1
ENSG00000275654	16p12.1
ENSG00000270118	16p12.1
ENSG00000261832	16p12.1
ENSG00000233232	16p12.1
ENSG00000188603	16p12.1
ENSG00000283220	16p12.1
ENSG00000184730	16p12.1
ENSG00000197272	16p12.1,16p11.2
ENSG00000176046	16p11.2
ENSG00000271495	16p11.2
ENSG00000275441	16p11.2
ENSG00000176476	16p11.2
ENSG00000197165	16p11.2
ENSG00000278665	16p11.2
ENSG00000278725	16p11.2
ENSG00000196502	16p11.2
ENSG00000255524	16p11.2
ENSG00000261419	16p11.2
ENSG00000184110	16p11.2
ENSG00000259982	16p11.2
ENSG00000278340	16p11.2
ENSG00000270424	16p11.2
ENSG00000196993	16p11.2
ENSG00000278528	16p11.2
ENSG00000251417	16p11.2
ENSG00000240634	16p11.2
ENSG00000260796	16p11.2
ENSG00000275807	16p11.2
ENSG00000168488	16p11.2
ENSG00000260570	16p11.2
ENSG00000178952	16p11.2
ENSG00000178188	16p11.2
ENSG00000261766	16p11.2
ENSG00000196296	16p11.2
ENSG00000260442	16p11.2
ENSG00000252461	16p11.2
ENSG00000177548	16p11.2
ENSG00000177455	16p11.2
ENSG00000176953	16p11.2
ENSG00000260853	16p11.2
ENSG00000260367	16p11.2
ENSG00000169682	16p11.2
ENSG00000261067	16p11.2
ENSG00000213658	16p11.2
ENSG00000261552	16p11.2
ENSG00000196796	16p11.2
ENSG00000260908	16p11.2
ENSG00000103472	16p11.2
ENSG00000260517	16p11.2
ENSG00000279106	16p11.2
ENSG00000259807	16p11.2
ENSG00000273582	16p11.2
ENSG00000260953	16p11.2
ENSG00000277999	16p11.2
ENSG00000198106	16p11.2
ENSG00000260413	16p11.2
ENSG00000271699	16p11.2
ENSG00000278078	16p11.2
ENSG00000254206	16p11.2
ENSG00000254634	16p11.2
ENSG00000183336	16p11.2
ENSG00000261740	16p11.2
ENSG00000260335	16p11.2
ENSG00000181625	16p11.2
ENSG00000260280	16p11.2
ENSG00000213648	16p11.2
ENSG00000258150	16p11.2
ENSG00000279228	16p11.2
ENSG00000257691	16p11.2
ENSG00000257506	16p11.2
ENSG00000169203	16p11.2
ENSG00000205534	16p11.2
ENSG00000279583	16p11.2
ENSG00000266758	16p11.2
ENSG00000260727	16p11.2
ENSG00000260133	16p11.2
ENSG00000260514	16p11.2
ENSG00000197471	16p11.2
ENSG00000277669	16p11.2
ENSG00000103485	16p11.2
ENSG00000222375	16p11.2
ENSG00000185905	16p11.2
ENSG00000260719	16p11.2
ENSG00000174992	16p11.2
ENSG00000079616	16p11.2
ENSG00000275857	16p11.2
ENSG00000103495	16p11.2
ENSG00000259952	16p11.2
ENSG00000238045	16p11.2
ENSG00000280607	16p11.2
ENSG00000167371	16p11.2
ENSG00000280893	16p11.2
ENSG00000280789	16p11.2
ENSG00000281348	16p11.2
ENSG00000013364	16p11.2
ENSG00000103502	16p11.2
ENSG00000278713	16p11.2
ENSG00000214725	16p11.2
ENSG00000174938	16p11.2
ENSG00000174939	16p11.2
ENSG00000174943	16p11.2
ENSG00000279789	16p11.2
ENSG00000260114	16p11.2
ENSG00000247735	16p11.2
ENSG00000149932	16p11.2
ENSG00000149930	16p11.2
ENSG00000149929	16p11.2
ENSG00000169592	16p11.2
ENSG00000149927	16p11.2
ENSG00000167194	16p11.2
ENSG00000149926	16p11.2
ENSG00000149925	16p11.2
ENSG00000274904	16p11.2
ENSG00000149923	16p11.2
ENSG00000149922	16p11.2
ENSG00000090238	16p11.2
ENSG00000250616	16p11.2
ENSG00000102886	16p11.2
ENSG00000261367	16p11.2
ENSG00000275371	16p11.2
ENSG00000102882	16p11.2
ENSG00000102879	16p11.2
ENSG00000261416	16p11.2
ENSG00000169627	16p11.2
ENSG00000132207	16p11.2
ENSG00000213599	16p11.2
ENSG00000261052	16p11.2
ENSG00000258130	16p11.2
ENSG00000278887	16p11.2
ENSG00000261444	16p11.2
ENSG00000261203	16p11.2
ENSG00000198064	16p11.2
ENSG00000183604	16p11.2
ENSG00000273724	16p11.2
ENSG00000169217	16p11.2
ENSG00000260219	16p11.2
ENSG00000169221	16p11.2
ENSG00000274653	16p11.2
ENSG00000180209	16p11.2
ENSG00000180035	16p11.2
ENSG00000180096	16p11.2
ENSG00000280137	16p11.2
ENSG00000283620	16p11.2
ENSG00000179965	16p11.2
ENSG00000199787	16p11.2
ENSG00000179958	16p11.2
ENSG00000179918	16p11.2
ENSG00000202476	16p11.2
ENSG00000222701	16p11.2
ENSG00000005844	16p11.2
ENSG00000261346	16p11.2
ENSG00000260487	16p11.2
ENSG00000251706	16p11.2
ENSG00000261332	16p11.2
ENSG00000266305	16p11.2
ENSG00000169957	16p11.2
ENSG00000261459	16p11.2
ENSG00000278922	16p11.2
ENSG00000169955	16p11.2
ENSG00000260869	16p11.2
ENSG00000235560	16p11.2
ENSG00000260494	16p11.2
ENSG00000169951	16p11.2
ENSG00000229809	16p11.2
ENSG00000239791	16p11.2
ENSG00000197162	16p11.2
ENSG00000260167	16p11.2
ENSG00000261588	16p11.2
ENSG00000156853	16p11.2
ENSG00000260678	16p11.2
ENSG00000261680	16p11.2
ENSG00000260113	16p11.2
ENSG00000156858	16p11.2
ENSG00000156860	16p11.2
ENSG00000252074	16p11.2
ENSG00000261840	16p11.2
ENSG00000080603	16p11.2
ENSG00000222287	16p11.2
ENSG00000282034	16p11.2
ENSG00000206755	16p11.2
ENSG00000281991	16p11.2
ENSG00000260899	16p11.2
ENSG00000156873	16p11.2
ENSG00000196118	16p11.2
ENSG00000103549	16p11.2
ENSG00000280211	16p11.2
ENSG00000102870	16p11.2
ENSG00000274848	16p11.2
ENSG00000260082	16p11.2
ENSG00000274678	16p11.2
ENSG00000099385	16p11.2
ENSG00000260083	16p11.2
ENSG00000265991	16p11.2
ENSG00000262721	16p11.2
ENSG00000211591	16p11.2
ENSG00000150281	16p11.2
ENSG00000230447	16p11.2
ENSG00000260852	16p11.2
ENSG00000099364	16p11.2
ENSG00000261487	16p11.2
ENSG00000175938	16p11.2
ENSG00000275263	16p11.2
ENSG00000099381	16p11.2
ENSG00000279196	16p11.2
ENSG00000099377	16p11.2
ENSG00000099365	16p11.2
ENSG00000103496	16p11.2
ENSG00000260911	16p11.2
ENSG00000232748	16p11.2
ENSG00000167394	16p11.2
ENSG00000261124	16p11.2
ENSG00000167395	16p11.2
ENSG00000151006	16p11.2
ENSG00000255439	16p11.2
ENSG00000167397	16p11.2
ENSG00000280160	16p11.2
ENSG00000103507	16p11.2
ENSG00000103510	16p11.2
ENSG00000262766	16p11.2
ENSG00000278133	16p11.2
ENSG00000052344	16p11.2
ENSG00000261385	16p11.2
ENSG00000178226	16p11.2
ENSG00000263343	16p11.2
ENSG00000262366	16p11.2
ENSG00000089280	16p11.2
ENSG00000260304	16p11.2
ENSG00000260060	16p11.2
ENSG00000103490	16p11.2
ENSG00000261359	16p11.2
ENSG00000177238	16p11.2
ENSG00000169900	16p11.2
ENSG00000169896	16p11.2
ENSG00000140678	16p11.2
ENSG00000261245	16p11.2
ENSG00000156886	16p11.2
ENSG00000260757	16p11.2
ENSG00000156885	16p11.2
ENSG00000277543	16p11.2
ENSG00000176723	16p11.2
ENSG00000261474	16p11.2
ENSG00000260267	16p11.2
ENSG00000140691	16p11.2
ENSG00000280132	16p11.2
ENSG00000140682	16p11.2
ENSG00000140675	16p11.2
ENSG00000260740	16p11.2
ENSG00000140688	16p11.2
ENSG00000260625	16p11.2
ENSG00000169877	16p11.2
ENSG00000261648	16p11.2
ENSG00000213547	16p11.2
ENSG00000261475	16p11.2
ENSG00000260883	16p11.2
ENSG00000261741	16p11.2
ENSG00000278885	16p11.2
ENSG00000261614	16p11.2
ENSG00000260010	16p11.2
ENSG00000237185	16p11.2
ENSG00000260631	16p11.2
ENSG00000260472	16p11.2
ENSG00000260568	16p11.2
ENSG00000131797	16p11.2
ENSG00000276867	16p11.2
ENSG00000261731	16p11.2
ENSG00000197302	16p11.2
ENSG00000259810	16p11.2
ENSG00000260722	16p11.2
ENSG00000261457	16p11.2
ENSG00000180663	16p11.2
ENSG00000261284	16p11.2
ENSG00000259874	16p11.2
ENSG00000185947	16p11.2
ENSG00000259950	16p11.2
ENSG00000261289	16p11.2
ENSG00000197476	16p11.2
ENSG00000260218	16p11.2
ENSG00000260628	16p11.2
ENSG00000261727	16p11.2
ENSG00000261704	16p11.2
ENSG00000223931	16p11.2
ENSG00000260048	16p11.2
ENSG00000270472	16p11.2
ENSG00000230267	16p11.2
ENSG00000260584	16p11.2
ENSG00000279997	16p11.2
ENSG00000260847	16p11.2
ENSG00000260649	16p11.2
ENSG00000260540	16p11.2
ENSG00000260344	16p11.2
ENSG00000260575	16p11.2
ENSG00000205456	16p11.2
ENSG00000260402	16p11.2
ENSG00000259822	16p11.2
ENSG00000261127	16p11.2
ENSG00000260516	16p11.2
ENSG00000260327	16p11.2
ENSG00000260866	16p11.2
ENSG00000260307	16p11.2
ENSG00000261541	16p11.2
ENSG00000260662	16p11.2
ENSG00000261233	16p11.2
ENSG00000259966	16p11.2
ENSG00000262187	16p11.2
ENSG00000261111	16p11.2
ENSG00000261569	16p11.2
ENSG00000261263	16p11.2
ENSG00000260311	16p11.2
ENSG00000183632	16p11.2
ENSG00000260974	16p11.2
ENSG00000261391	16p11.2
ENSG00000260864	16p11.2
ENSG00000260845	16p11.2
ENSG00000261108	16p11.2
ENSG00000260644	16p11.2
ENSG00000278950	16p11.2
ENSG00000279780	16p11.2
ENSG00000279795	16p11.2
ENSG00000260158	16p11.2
ENSG00000261719	16p11.2
ENSG00000259934	16p11.2
ENSG00000259303	16p11.2
ENSG00000260047	16p11.2
ENSG00000214617	16p11.2
ENSG00000214614	16p11.2
ENSG00000261834	16p11.2
ENSG00000270864	16p11.2
ENSG00000277304	16p11.2
ENSG00000260610	16p11.2
ENSG00000261259	16p11.2
ENSG00000259852	16p11.2
ENSG00000233732	16p11.2
ENSG00000260921	16p11.2
ENSG00000259997	16p11.2
ENSG00000271130	16p11.2
ENSG00000260141	16p11.2
ENSG00000260900	16p11.2
ENSG00000261599	16p11.2
ENSG00000261682	16p11.2
ENSG00000259800	16p11.2
ENSG00000261536	16p11.2
ENSG00000260414	16p11.2
ENSG00000260419	16p11.2
ENSG00000205457	16p11.2
ENSG00000260827	16p11.2
ENSG00000261507	16p11.2
ENSG00000275034	16p11.2
ENSG00000282973	16p11.2
